,type,v:0,v:1,v:2,radius,Points:0,Points:1,Points:2
20801,2,0.06318700000000001,0.035998,5.8006e-07,0.0021,0.036039999999999996,-0.06318700000000001,0.28643
20802,2,0.061527,0.035802,1.741e-06,0.0021,0.035877,-0.061525,0.29058
20803,2,0.058622,0.035115,-3.0415999999999998e-05,0.0021,0.035207999999999996,-0.05865599999999999,0.28763
20804,2,0.061551,0.038413,-2.1660999999999998e-05,0.0021,0.038457,-0.061591,0.28342
20805,2,0.061071,0.039152,-5.8687e-06,0.0021,0.039218,-0.061046,0.28811
20806,2,0.059365999999999995,0.041666,9.0689e-06,0.0021,0.041752,-0.059373,0.29099
20807,2,0.059358,0.041777999999999996,-2.254e-05,0.0021,0.041832,-0.05929500000000001,0.28536
20808,1,0.051102,-0.051401,8.9018e-06,0.0021,-0.051432000000000005,-0.051163,0.2902
20809,1,0.053538,-0.049044,4.6503e-05,0.0021,-0.049011,-0.053576,0.28623000000000004
20810,1,0.054082000000000005,-0.048458999999999995,3.0808e-05,0.0021,-0.048463,-0.05411799999999999,0.29035
20811,1,0.056001999999999996,-0.046623000000000005,5.4429e-05,0.0021,-0.046561,-0.056017,0.28386
20812,1,0.056541999999999995,-0.045944,2.676e-05,0.0021,-0.045918,-0.056587,0.28811
20813,1,0.052152,-0.045288,8.2594e-05,0.0021,-0.045281,-0.052316999999999995,0.28828000000000004
20814,1,0.051998,-0.045501,6.886e-05,0.0021,-0.045377999999999995,-0.052001,0.28409
20815,1,0.054374,-0.042869,4.0255e-05,0.0021,-0.04283,-0.054486,0.29089
20816,1,0.054836,-0.042908999999999996,4.1308000000000005e-05,0.0021,-0.042809,-0.054898,0.28586999999999996
20817,1,0.056771,-0.039159,5.0529e-05,0.0021,-0.039094,-0.056853999999999995,0.28581999999999996
20818,1,0.058111,-0.036958,6.8555e-05,0.0021,-0.036871,-0.05819,0.29022
20819,1,0.054347,-0.039011000000000004,5.541e-05,0.0021,-0.038973,-0.054453999999999995,0.28925
20820,1,0.052837,-0.037874,0.00011476,0.0021,-0.037642,-0.052938,0.28526999999999997
20821,1,0.051182,-0.041118,0.0001034,0.0021,-0.041063,-0.051378,0.28731999999999996
20822,1,0.055701,-0.035463,0.00010392,0.0021,-0.035267,-0.055815,0.28718
20823,1,0.053934,-0.035352,8.806200000000001e-05,0.0021,-0.035227,-0.054059,0.29108
20824,1,0.053007000000000006,-0.033846,0.000166,0.0021,-0.033518,-0.053112,0.28451
20825,1,0.057745000000000005,-0.032171,8.7635e-05,0.0021,-0.031963,-0.057852,0.2856
20826,1,0.053977,-0.031817000000000005,0.00015741,0.0021,-0.031543,-0.054110000000000005,0.28806
20827,1,0.055376999999999996,-0.029667000000000002,0.00014126,0.0021,-0.029474,-0.055508,0.29141999999999996
20828,1,0.054671000000000004,-0.030072,0.00012666,0.0021,-0.029752999999999998,-0.054796000000000004,0.28375
20829,1,0.051815,-0.031847,9.0999e-05,0.0021,-0.031657,-0.051932000000000006,0.29164
20830,1,0.051102999999999996,-0.034815,0.00015733,0.0021,-0.03457,-0.051200999999999997,0.28809
20831,1,0.0565,-0.028586,0.00013768,0.0021,-0.028304000000000003,-0.056633,0.28723000000000004
20832,1,0.052376,-0.028072000000000003,0.00018412,0.0021,-0.0278,-0.052489999999999995,0.28904
20833,1,0.057138999999999995,-0.02598,0.00013319999999999999,0.0021,-0.025769,-0.057248,0.2905
20834,1,0.057767,-0.025086,0.00012393,0.0021,-0.024752,-0.057886,0.2854
20835,1,0.054309,-0.024598,0.00017946,0.0021,-0.02429,-0.054424,0.2878
20836,1,0.057356,-0.021978,0.00012084,0.0021,-0.021747,-0.057447000000000005,0.28934
20837,1,0.054433,-0.023388,0.00010525,0.0021,-0.023071,-0.05450700000000001,0.28356
20838,1,0.052175,-0.026975,0.00019593,0.0021,-0.026611000000000003,-0.052324,0.28502
20839,1,0.050987,-0.022841,0.00017977,0.0021,-0.022498,-0.051117,0.28596
20840,1,0.056448000000000005,-0.020181,8.945100000000001e-05,0.0021,-0.019933000000000003,-0.056516,0.28544
20841,1,0.053561000000000004,-0.020472999999999998,0.00013289,0.0021,-0.020232,-0.053637,0.28847
20842,1,0.052489999999999995,-0.018944,5.8048000000000004e-05,0.0021,-0.018758,-0.052551,0.28471
20843,1,0.056852,-0.017797999999999998,0.00010841,0.0021,-0.017612,-0.056925,0.2889
20844,1,0.053567,-0.015183000000000002,8.5936e-06,0.0021,-0.015038,-0.053626,0.2889
20845,1,0.051877,-0.014757,-4.7056e-06,0.0021,-0.014628,-0.051944000000000004,0.2851
20846,1,0.057002,-0.012695,-4.2627e-05,0.0021,-0.012602,-0.057014999999999996,0.28908
20847,1,0.056124,-0.012819999999999998,-0.00014479,0.0021,-0.012784,-0.056209,0.28497
20848,1,0.053409000000000005,-0.011256,-0.00012273,0.0021,-0.011212,-0.053472000000000006,0.29081
20849,1,0.05268,-0.010662999999999999,-6.9674e-05,0.0021,-0.01063,-0.052791,0.28604
20850,1,0.057637,-0.0086966,4.7972e-05,0.0021,-0.0086304,-0.057620000000000005,0.29020999999999997
20851,1,0.056411,-0.0085711,-5.8306999999999996e-05,0.0021,-0.008479299999999999,-0.056392,0.2862
20852,1,0.053689999999999995,-0.006949500000000001,-5.6813e-05,0.0021,-0.007037699999999999,-0.053801999999999996,0.2909
20853,1,0.052530999999999994,-0.0064992,0.00018437,0.0021,-0.0065322,-0.052684,0.2869
20854,1,0.057346,-0.0045309,2.8981e-05,0.0021,-0.004509600000000001,-0.057293,0.29086
20855,1,0.055837,-0.0037099000000000004,-0.00013834,0.0021,-0.0039061,-0.056039,0.2869
20856,1,0.052728,-0.0032348,0.00013549,0.0021,-0.0033664000000000003,-0.052904999999999994,0.28417
20857,1,0.053439,-0.0028328000000000003,-4.4615e-05,0.0021,-0.0028008000000000004,-0.053466999999999994,0.29077
20858,1,0.054515999999999995,3.1086999999999996e-05,2.471e-05,0.0021,-5.940899999999999e-05,-0.05455700000000001,0.28779
20859,1,0.051188,0.0009061,6.3869e-05,0.0021,0.00087283,-0.051304999999999996,0.29058
20860,1,0.055890999999999996,0.0022723,0.00010501,0.0021,0.0022684999999999997,-0.055887,0.29102
20861,1,0.051326,0.0029923000000000003,6.5532e-05,0.0021,0.0028524,-0.051573,0.28689000000000003
20862,1,0.055511000000000005,0.0038667000000000003,4.4587e-05,0.0021,0.0036764000000000002,-0.055629,0.28623000000000004
20863,1,0.052555,0.0049077,0.00013058,0.0021,0.004843600000000001,-0.052649,0.29041999999999996
20864,2,0.05636,0.006413299999999999,0.00010754,0.0021,0.0063672,-0.056398000000000004,0.28934
20865,2,0.055288,0.007676100000000001,0.00012278,0.0021,0.007461799999999999,-0.055471000000000006,0.28442
20866,2,0.051612,0.0057113,0.00016791,0.0021,0.0054707,-0.051873,0.28362
20867,2,0.058048,0.010159999999999999,0.00013037,0.0021,0.010186,-0.058069,0.28886999999999996
20868,2,0.052828,0.0082469,0.00015772,0.0021,0.008106799999999999,-0.052953,0.28770999999999997
20869,2,0.0575,0.014734,0.00013274,0.0021,0.014691999999999998,-0.05758099999999999,0.2852
20870,2,0.05173,0.0098861,0.00019986,0.0021,0.0096478,-0.051927,0.28394
20871,2,0.05727,0.014596000000000001,7.816899999999999e-05,0.0021,0.014608000000000001,-0.057322000000000005,0.29008
20872,2,0.055055999999999994,0.011423,0.00022304,0.0021,0.011333,-0.055202,0.28600000000000003
20873,2,0.054225999999999996,0.0117,0.00016889,0.0021,0.011667,-0.054339,0.29026
20874,2,0.051146,0.012112999999999999,0.00018484,0.0021,0.011936,-0.05128200000000001,0.2874
20875,2,0.052138,0.013999000000000001,0.00022726,0.0021,0.01381,-0.052282,0.28361
20876,2,0.05386799999999999,0.015228,0.00016388,0.0021,0.015144999999999999,-0.053947,0.28720999999999997
20877,2,0.053717999999999995,0.016516,0.00010528,0.0021,0.016516,-0.053762,0.29116
20878,2,0.05579,0.018757,8.395100000000001e-05,0.0021,0.018774000000000002,-0.055784,0.28817
20879,2,0.052064,0.020571000000000002,5.2183999999999994e-05,0.0021,0.020631,-0.052035000000000005,0.28838
20880,2,0.053863999999999995,0.019928,9.2619e-05,0.0021,0.019953,-0.053829999999999996,0.28465
20881,2,0.057913,0.023891,1.2882e-05,0.0021,0.023933000000000003,-0.057901,0.28701
20882,2,0.053822,0.023773,3.7723000000000005e-05,0.0021,0.023811000000000002,-0.053778,0.28628000000000003
20883,2,0.055310000000000005,0.024866,-1.8952e-06,0.0021,0.024855000000000002,-0.055205,0.29009
20884,2,0.05575,0.0289,5.003399999999999e-06,0.0021,0.028975,-0.05574199999999999,0.29069
20885,2,0.051912,0.026753,2.3769000000000002e-05,0.0021,0.026754000000000003,-0.051777,0.28859
20886,2,0.055680999999999994,0.027435,1.4294e-05,0.0021,0.027498,-0.055698000000000004,0.28676999999999997
20887,2,0.051758000000000005,0.028166000000000004,-5.1258e-05,0.0021,0.028221,-0.0518,0.28467
20888,2,0.057554999999999995,0.031079000000000002,-1.7675999999999998e-05,0.0021,0.03115,-0.057613,0.28763
20889,2,0.05516,0.030208,-4.6965e-05,0.0021,0.030260000000000002,-0.055227,0.28343
20890,2,0.05714299999999999,0.033793000000000004,-4.8713999999999995e-05,0.0021,0.033884,-0.05722000000000001,0.2839
20891,2,0.053373000000000004,0.030868,-3.976e-05,0.0021,0.030968,-0.053440999999999995,0.2874
20892,2,0.052463,0.031272,-1.7379e-05,0.0021,0.031405,-0.052422,0.29144000000000003
20893,2,0.055857000000000004,0.033533,-8.1343e-05,0.0021,0.03373,-0.05591,0.29046
20894,2,0.052377,0.03321,-9.6955e-05,0.0021,0.033281,-0.052398,0.28407
20895,2,0.051411,0.034183,-6.535800000000001e-05,0.0021,0.034419,-0.051338,0.28876
20896,2,0.054645000000000006,0.035614,-6.0711e-05,0.0021,0.035772000000000005,-0.054643,0.28659
20897,2,0.05771799999999999,0.037251,-1.6024e-05,0.0021,0.037394,-0.057715999999999996,0.29141999999999996
20898,2,0.057596,0.037872,-7.2655e-05,0.0021,0.037966,-0.057649,0.28465999999999997
20899,2,0.056840999999999996,0.039810000000000005,-2.5885e-05,0.0021,0.039949,-0.056821,0.28823000000000004
20900,2,0.046389,0.036775999999999996,-0.0061633999999999994,0.0021,0.037926,-0.05372999999999999,0.29022
20901,2,0.05315,0.039425999999999996,-8.0246e-05,0.0021,0.039637,-0.05305700000000001,0.28643
20902,2,0.053947,0.042331,3.7196999999999996e-05,0.0021,0.042487,-0.053866,0.28975
20903,2,0.054264,0.043416,-2.6239e-05,0.0021,0.043605,-0.054202,0.28573000000000004
20904,2,0.057635000000000006,0.044251,4.3328e-05,0.0021,0.044367000000000004,-0.057590999999999996,0.28824
20905,2,0.051815999999999994,0.045647,0.00011102,0.0021,0.045864,-0.051726,0.28852
20906,2,0.055409,0.046531,7.7215e-05,0.0021,0.046731,-0.0554,0.29091999999999996
20907,2,0.051553999999999996,0.046133,0.00010452,0.0021,0.046370999999999996,-0.051365999999999995,0.28436999999999996
20908,2,0.055037,0.047471,5.0603e-05,0.0021,0.047617,-0.05500700000000001,0.28659
20909,2,0.052847000000000005,0.04969,9.552200000000001e-05,0.0021,0.049760000000000006,-0.052860000000000004,0.28952
20910,2,0.052154,0.050408999999999995,0.00014110000000000001,0.0021,0.05049,-0.052115999999999996,0.28436
20911,1,0.050573,-0.051990999999999996,4.3533999999999993e-05,0.0021,-0.051967,-0.050627,0.28583000000000003
20912,1,0.048349,-0.054179,-1.5997999999999998e-05,0.0021,-0.054193,-0.048411,0.28865999999999997
20913,1,0.047954000000000004,-0.054662999999999996,4.0034e-05,0.0021,-0.054703999999999996,-0.047898,0.2842
20914,1,0.045442,-0.056863,1.2139e-05,0.0021,-0.05686,-0.045455,0.28998
20915,1,0.045281999999999996,-0.051753999999999994,-3.5959e-05,0.0021,-0.051836,-0.045439999999999994,0.28686999999999996
20916,1,0.047169,-0.049635000000000006,1.5249000000000001e-05,0.0021,-0.049707999999999995,-0.04735,0.28994000000000003
20917,1,0.047404,-0.049954000000000005,8.7341e-06,0.0021,-0.050044,-0.047518,0.28369
20918,1,0.049356,-0.048035,0.00010502,0.0021,-0.048023,-0.049537,0.28676
20919,1,0.048295,-0.04572,0.00011386,0.0021,-0.045683,-0.048522,0.29009
20920,1,0.047822,-0.043525,0.00028235,0.0021,-0.043511,-0.04807,0.28653
20921,1,0.04509,-0.047637,9.389899999999999e-05,0.0021,-0.047656,-0.045370999999999995,0.28639000000000003
20922,1,0.044342,-0.044491,-3.3354000000000003e-06,0.0021,-0.044513,-0.044623,0.28907
20923,1,0.050136,-0.042133,0.00010551,0.0021,-0.0421,-0.050358,0.29125
20924,1,0.050081,-0.037225,5.1127e-05,0.0021,-0.03705,-0.050288,0.29134
20925,1,0.047435000000000005,-0.037403,6.307899999999999e-06,0.0021,-0.037085,-0.047741000000000006,0.28801
20926,1,0.048911,-0.039419,0.00014564,0.0021,-0.039029,-0.049014,0.28453
20927,1,0.045112,-0.04071,2.4845e-05,0.0021,-0.04056,-0.045399,0.2879
20928,1,0.044556,-0.042872,2.0984e-05,0.0021,-0.04258,-0.044635,0.28431
20929,1,0.049066000000000005,-0.035268,0.00028807,0.0021,-0.034838,-0.049132999999999996,0.28444
20930,1,0.044958,-0.03524,0.00024707,0.0021,-0.034821,-0.045066,0.28570999999999996
20931,1,0.04716,-0.033221,0.00014602,0.0021,-0.032982,-0.047379000000000004,0.28878000000000004
20932,1,0.050485,-0.030768,0.00022376,0.0021,-0.030397000000000004,-0.050688,0.28592
20933,1,0.04679,-0.029367,-4.237e-05,0.0021,-0.029033,-0.047016,0.28743
20934,1,0.046572,-0.031796,0.00034497,0.0021,-0.031424,-0.046755,0.28392
20935,1,0.043664,-0.033935,0.00022185,0.0021,-0.033791,-0.04387,0.29096
20936,1,0.048608,-0.027499000000000003,0.0003123,0.0021,-0.027238,-0.04885,0.29104
20937,1,0.04772,-0.025442,7.1868e-05,0.0021,-0.024955,-0.047913,0.28708
20938,1,0.049649,-0.024,0.00010013,0.0021,-0.023369,-0.050464,0.29001
20939,1,0.046197,-0.023493,0.00033668,0.0021,-0.023194,-0.046417,0.29148
20940,1,0.044856,-0.022535,0.00041055,0.0021,-0.022283,-0.045361,0.28468000000000004
20941,1,0.045257,-0.027051,0.00055218,0.0021,-0.026748,-0.045261,0.28436999999999996
20942,1,0.044420999999999995,-0.027081,0.00039868,0.0021,-0.026726,-0.044663,0.29007
20943,1,0.047543,-0.021196,0.00028841,0.0021,-0.020832,-0.047744999999999996,0.2878
20944,1,0.048469,-0.01984,7.2857e-05,0.0021,-0.019608,-0.048531,0.28386999999999996
20945,1,0.050281,-0.017831,0.00019719,0.0021,-0.017594,-0.050387,0.28815999999999997
20946,1,0.04743,-0.016194999999999998,5.7876999999999995e-05,0.0021,-0.01595,-0.047514,0.29085
20947,1,0.045408,-0.017672,0.0002469,0.0021,-0.017266999999999998,-0.045586,0.28736999999999996
20948,1,0.044489999999999995,-0.019643,0.00021267,0.0021,-0.019364,-0.044775,0.29097
20949,1,0.044348,-0.018795,0.00037373,0.0021,-0.018218,-0.044601,0.2834
20950,1,0.047688999999999995,-0.014227000000000002,9.1074e-05,0.0021,-0.013985,-0.047862,0.28581
20951,1,0.049926,-0.013134999999999999,-3.2203e-05,0.0021,-0.012975,-0.050003,0.28926999999999997
20952,1,0.045863,-0.012459999999999999,0.00012044,0.0021,-0.012223999999999999,-0.045913999999999996,0.28979
20953,1,0.049108,-0.009200299999999998,8.862e-05,0.0021,-0.0090221,-0.049158,0.29163
20954,1,0.048944,-0.0094103,0.00012009999999999998,0.0021,-0.0093213,-0.049073,0.28745
20955,1,0.044895,-0.01056,0.0004577,0.0021,-0.010319,-0.045218,0.28612
20956,1,0.047914,-0.008862899999999998,0.00051788,0.0021,-0.0086297,-0.047988,0.28346
20957,1,0.043273,-0.014428,0.0004189,0.0021,-0.014143000000000001,-0.043704,0.2853
20958,1,0.046005000000000004,-0.006491299999999999,8.8927e-06,0.0021,-0.006481799999999999,-0.046182,0.28849
20959,1,0.044324,-0.0065193,0.00020869,0.0021,-0.0064575000000000006,-0.044593,0.28461
20960,1,0.049966,-0.0053005000000000005,7.229e-05,0.0021,-0.0052118,-0.050091000000000004,0.29014
20961,1,0.049020999999999995,-0.0050658000000000005,0.00034707,0.0021,-0.005005399999999999,-0.049178,0.28519
20962,1,0.050730000000000004,-0.0019797,0.00012493,0.0021,-0.0019965,-0.050854,0.28756
20963,1,0.046874,-0.0023921999999999997,6.5247e-05,0.0021,-0.0024275,-0.047008,0.28917
20964,1,0.04565,-0.0024228,0.00015741,0.0021,-0.0024848,-0.045829,0.28515999999999997
20965,1,0.043238,9.650799999999999e-05,-1.4619e-05,0.0021,4.3908999999999996e-05,-0.043674,0.28857
20966,1,0.043605,-0.0043803,-2.4814e-05,0.0021,-0.0043508,-0.043808,0.2912
20967,1,0.047679,0.00095988,6.7679e-05,0.0021,0.00084244,-0.0479,0.28665
20968,1,0.046988,0.0014737,8.9721e-05,0.0021,0.0014562000000000002,-0.047165,0.29091999999999996
20969,1,0.04537,0.0041901,0.00019494,0.0021,0.004098,-0.045647,0.28804
20970,2,0.049118,0.0062629,0.00018725,0.0021,0.006123699999999999,-0.049305,0.28826
20971,2,0.047439,0.0051361,0.0001939,0.0021,0.0049303,-0.047804,0.28454
20972,2,0.044287,0.0075618,0.00029695,0.0021,0.0074078,-0.044597000000000005,0.28569
20973,2,0.045675,0.0079816,0.00015302,0.0021,0.007786799999999999,-0.045885,0.29003
20974,2,0.048032,0.009678399999999998,0.00022123,0.0021,0.0094439,-0.048249,0.28595
20975,2,0.044952,0.011113,0.00024566,0.0021,0.010806999999999999,-0.045271,0.28334000000000004
20976,2,0.047928,0.011559999999999999,0.00014313,0.0021,0.011358,-0.048083,0.29004
20977,2,0.044538999999999995,0.011588,0.00018642,0.0021,0.011242,-0.044775999999999996,0.28748
20978,2,0.044475,0.01371,0.00015924,0.0021,0.013518,-0.04463,0.29101
20979,2,0.04808,0.013724,0.00022808,0.0021,0.013437000000000001,-0.048248,0.28467
20980,2,0.049964,0.015182,0.00013624,0.0021,0.015059999999999999,-0.050042,0.28991
20981,2,0.046363999999999995,0.015761,0.00018359,0.0021,0.015538,-0.046439999999999995,0.28781
20982,2,0.050256999999999996,0.017011000000000002,0.00018526,0.0021,0.016837,-0.050274,0.28611
20983,2,0.049757,0.02043,0.00017257,0.0021,0.020299,-0.049717000000000004,0.28381999999999996
20984,2,0.045869,0.019701,0.00018429,0.0021,0.019517,-0.045831000000000004,0.28518000000000004
20985,2,0.048155,0.01931,8.197e-05,0.0021,0.019296,-0.048072000000000004,0.28870999999999997
20986,2,0.044545,0.021019,8.4794e-05,0.0021,0.021154,-0.044333,0.28912
20987,2,0.050718,0.02436,5.8881999999999996e-05,0.0021,0.024359,-0.050696,0.2835
20988,2,0.048962,0.022953,2.9171999999999998e-05,0.0021,0.023053999999999998,-0.048882,0.28704
20989,2,0.050186,0.023125,4.0412e-05,0.0021,0.023191,-0.050156,0.29111
20990,2,0.044933,0.024302,0.00019513,0.0021,0.024268,-0.044913,0.28636999999999996
20991,2,0.049113,0.028883999999999996,2.3485e-06,0.0021,0.029033,-0.049032,0.29081
20992,2,0.047005,0.025424000000000002,7.6918e-05,0.0021,0.025547999999999998,-0.046955000000000004,0.2898
20993,2,0.044182,0.028007,0.00015779,0.0021,0.028174,-0.044374000000000004,0.28781
20994,2,0.047988,0.027006,3.7345e-05,0.0021,0.027076999999999997,-0.048018,0.28605
20995,2,0.048957,0.030708,-1.6609e-05,0.0021,0.030962,-0.049270999999999995,0.28705
20996,2,0.045267,0.031192,8.1654e-05,0.0021,0.031519,-0.045413,0.28552
20997,2,0.04879,0.034714,-6.9627e-05,0.0021,0.034865,-0.048786,0.28548
20998,2,0.043855,0.031575,0.00016709,0.0021,0.032042,-0.043805000000000004,0.28935
20999,2,0.047814999999999996,0.032675,1.4278e-05,0.0021,0.032995,-0.047751999999999996,0.29039
21000,2,0.045675,0.035276999999999996,6.2871e-05,0.0021,0.035618000000000004,-0.045529,0.28799
21001,2,0.05068,0.037935,-9.7521e-05,0.0021,0.038061000000000005,-0.050573,0.28345
21002,2,0.050164,0.041821,3.8788e-05,0.0021,0.042206,-0.04995,0.28754
21003,2,0.04997,0.037965,-2.7008000000000003e-05,0.0021,0.038268,-0.049713,0.28895
21004,2,0.045946,0.038786,-0.00024892,0.0021,0.039047000000000005,-0.045768,0.29039
21005,2,0.047681,0.039165,-4.44e-05,0.0021,0.039477,-0.047343,0.28570999999999996
21006,2,0.047052,0.042786000000000005,-7.562000000000001e-06,0.0021,0.043079,-0.046895,0.29027
21007,2,0.045099,0.042261,5.1105e-05,0.0021,0.042673,-0.044637,0.28543
21008,2,0.049426,0.048862,0.00013546,0.0021,0.04911,-0.04941,0.28725
21009,2,0.047985,0.04505,9.0036e-05,0.0021,0.04545,-0.047689999999999996,0.28615999999999997
21010,2,0.048462,0.047075,4.9616e-05,0.0021,0.046995,-0.048323000000000005,0.2907
21011,2,0.044765,0.045824000000000004,-0.00011158,0.0021,0.046307,-0.044613,0.28886999999999996
21012,2,0.047809,0.049166,0.00014666,0.0021,0.049367,-0.047861,0.28336999999999996
21013,2,0.044844999999999996,0.046349,8.284900000000001e-06,0.0021,0.046547000000000005,-0.044701,0.28343
21014,2,0.046468999999999996,0.05033,0.00027088,0.0021,0.050977999999999996,-0.046546,0.28967
21015,2,0.044319,0.049774,0.00039454,0.0021,0.049961,-0.044689,0.28605
21016,2,0.050041,0.052494000000000006,1.7803e-05,0.0021,0.052412,-0.050174,0.29139
21017,2,0.049406,0.05309,0.00012609,0.0021,0.053159000000000005,-0.049439,0.28620999999999996
21018,2,0.0475,0.055,-5.4281e-06,0.0021,0.055038,-0.047555,0.28944000000000003
21019,2,0.045998000000000004,0.05369500000000001,0.00025658,0.0021,0.053746,-0.045982,0.28392
21020,2,0.043741,0.053948,9.7405e-05,0.0021,0.053956,-0.043524,0.28912
21021,2,0.045329,0.057176,0.0001516,0.0021,0.056991,-0.045299,0.28649
21022,1,0.043708,-0.057967,2.9168000000000003e-05,0.0021,-0.058005999999999995,-0.04375,0.28631999999999996
21023,1,0.040947000000000004,-0.059814,4.7485e-05,0.0021,-0.059851999999999995,-0.040994,0.28376
21024,1,0.042792000000000004,-0.054136000000000004,2.6873000000000002e-05,0.0021,-0.054278999999999994,-0.042889,0.2846
21025,1,0.042936,-0.050964999999999996,6.4429e-06,0.0021,-0.051015,-0.043392,0.29043
21026,1,0.042621,-0.049937,-9.311e-05,0.0021,-0.050106,-0.042660000000000003,0.28424
21027,1,0.043348000000000005,-0.039116000000000005,-0.00013419999999999998,0.0021,-0.038577999999999994,-0.04345,0.28476
21028,1,0.043016000000000006,-0.030622000000000003,0.0003185,0.0021,-0.030376,-0.0432,0.28862
21029,1,0.042155,-0.03173,0.00040585,0.0021,-0.031426,-0.042614,0.2846
21030,1,0.041846,-0.025228999999999998,0.00066422,0.0021,-0.025131999999999998,-0.042149,0.28712
21031,1,0.042393,-0.021271,0.00033219,0.0021,-0.02102,-0.042744,0.2877
21032,1,0.040805,-0.020669,0.00026083,0.0021,-0.020308,-0.041003,0.28396
21033,1,0.04242,-0.016018,8.897799999999999e-05,0.0021,-0.015774,-0.042664999999999995,0.2915
21034,1,0.041012,-0.01733,-1.4824e-05,0.0021,-0.017038,-0.04141,0.2877
21035,1,0.039883999999999996,-0.016567,0.00033604,0.0021,-0.016003,-0.040256,0.2838
21036,1,0.041668000000000004,-0.012971000000000002,0.00016724,0.0021,-0.012685,-0.04187,0.28878000000000004
21037,1,0.039356999999999996,-0.011748999999999999,7.1896e-05,0.0021,-0.01175,-0.039862,0.28522
21038,1,0.038133,-0.010615000000000001,6.6023e-05,0.0021,-0.0104,-0.038422000000000005,0.28948
21039,1,0.041745,-0.0082687,-0.00025434,0.0021,-0.008169299999999999,-0.042345,0.2883
21040,1,0.040143,-0.0073619,0.00048506,0.0021,-0.007670399999999999,-0.040577999999999996,0.28452
21041,1,0.038281,-0.0063292999999999995,0.00015977,0.0021,-0.0062543,-0.038622000000000004,0.28886
21042,1,0.042194999999999996,-0.0038001999999999997,0.00018447,0.0021,-0.0039511,-0.042492,0.28723000000000004
21043,1,0.038331,-0.0035426000000000003,0.00082676,0.0021,-0.00392,-0.038682,0.28536999999999996
21044,2,0.039931,-0.0019053000000000002,1.1576000000000001e-06,0.0021,-0.0019024,-0.040304,0.29017
21045,1,0.041486,-0.0010031,0.00063042,0.0021,-0.0012586,-0.041667,0.28411
21046,2,0.039106999999999996,0.00076183,0.00034279,0.0021,0.00077514,-0.039468,0.28705
21047,2,0.042558,0.0027198,0.00026003,0.0021,0.0025761,-0.042843,0.28533000000000003
21048,2,0.043014,0.0031872,0.00013872,0.0021,0.0031401,-0.043301,0.29138000000000003
21049,2,0.041651,0.006091,0.0002475,0.0021,0.0059835,-0.041943,0.28861
21050,2,0.038725,0.0035896,0.00021517,0.0021,0.0034427,-0.039043,0.29026
21051,2,0.040325,0.0061372,0.00037792,0.0021,0.0061367,-0.040759,0.28458
21052,2,0.036963,0.0074351,-0.00053995,0.0021,0.007260600000000001,-0.038072,0.28763
21053,1,0.038106,0.0023984,0.00022922,0.0021,0.0026508000000000005,-0.038773,0.28336
21054,2,0.041932,0.009969200000000001,0.00018736,0.0021,0.0097555,-0.042199,0.29043
21055,2,0.042544,0.014388,0.00012309999999999998,0.0021,0.013992,-0.042711,0.28508
21056,2,0.040608,0.010401,0.00045025,0.0021,0.0099822,-0.040972,0.28625
21057,2,0.036427,0.010782,1.9154e-05,0.0021,0.010397,-0.036963,0.28507
21058,2,0.038232999999999996,0.011641,0.00051874,0.0021,0.011382999999999999,-0.038493,0.28933000000000003
21059,2,0.040702999999999996,0.014999,0.00012721,0.0021,0.014837999999999999,-0.040817,0.28988
21060,2,0.037999,0.015078999999999999,0.00012019,0.0021,0.014888,-0.038377,0.28647
21061,2,0.043245,0.017828999999999998,6.2004e-05,0.0021,0.017786,-0.043352999999999996,0.29145
21062,2,0.042732,0.017756,0.00018161,0.0021,0.017547999999999998,-0.042797,0.2873
21063,2,0.037571,0.017496,-2.117e-05,0.0021,0.017471,-0.037694,0.29084
21064,2,0.040506,0.017644999999999997,0.00027360000000000004,0.0021,0.017217,-0.040441000000000005,0.28365999999999997
21065,2,0.042104,0.021495,0.00048580000000000004,0.0021,0.021302,-0.042052,0.28558
21066,2,0.040241000000000006,0.020723,0.00025187,0.0021,0.020664,-0.04041,0.29065
21067,2,0.038886000000000004,0.019322,0.00023801,0.0021,0.019008,-0.038873000000000005,0.28711
21068,2,0.037508,0.02201,0.00057484,0.0021,0.021969,-0.037252,0.28462
21069,2,0.04231,0.024258000000000002,0.00032079,0.0021,0.024234000000000002,-0.042381999999999996,0.29162
21070,2,0.042012,0.028123000000000002,0.00026465,0.0021,0.028397000000000002,-0.042006,0.29125999999999996
21071,2,0.038187,0.024643,0.00043285,0.0021,0.024551,-0.038271,0.29086
21072,2,0.041177,0.028837,0.00039442,0.0021,0.029126999999999997,-0.041315,0.28512
21073,2,0.041086000000000004,0.025615,0.0003795,0.0021,0.025497,-0.041143,0.28781999999999996
21074,2,0.036413,0.024738999999999997,0.00072046,0.0021,0.025141999999999998,-0.036308999999999994,0.2872
21075,2,0.039568,0.025818999999999998,0.00057348,0.0021,0.025602,-0.039305,0.28405
21076,2,0.037998000000000004,0.028586,0.00061586,0.0021,0.028727,-0.03785,0.29081
21077,2,0.037356,0.028617,0.00062414,0.0021,0.02915,-0.037413999999999996,0.28665999999999997
21078,2,0.043322,0.034457999999999996,0.00021448,0.0021,0.034968,-0.043247,0.28454
